<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP [TQBR],Daily,20061115,0,294.060000,298.110000,292.380000,293.430000,4565126.000000
GAZP [TQBR],Daily,20061116,0,294.500000,295.330000,291.820000,293.920000,2289306.000000
GAZP [TQBR],Daily,20061117,0,289.660000,290.650000,284.670000,288.020000,4786389.000000
GAZP [TQBR],Daily,20061120,0,287.060000,288.410000,284.040000,285.960000,2770522.000000
GAZP [TQBR],Daily,20061121,0,287.000000,292.890000,286.800000,291.480000,3961464.000000
GAZP [TQBR],Daily,20061122,0,293.500000,295.000000,287.900000,288.910000,5108481.000000
GAZP [TQBR],Daily,20061123,0,289.000000,292.000000,288.100000,289.990000,2087610.000000
GAZP [TQBR],Daily,20061124,0,289.510000,291.480000,288.000000,290.150000,2118700.000000
GAZP [TQBR],Daily,20061127,0,292.110000,292.110000,288.150000,288.900000,2169511.000000
GAZP [TQBR],Daily,20061128,0,288.630000,295.350000,285.900000,294.780000,5929135.000000
GAZP [TQBR],Daily,20061129,0,296.260000,305.700000,296.260000,304.740000,11066168.000000
GAZP [TQBR],Daily,20061130,0,308.000000,311.000000,302.850000,306.180000,11991535.000000
GAZP [TQBR],Daily,20061201,0,307.000000,310.010000,302.250000,304.920000,8018889.000000
GAZP [TQBR],Daily,20061204,0,305.050000,307.750000,303.750000,304.680000,4618098.000000
GAZP [TQBR],Daily,20061205,0,306.000000,310.220000,306.000000,308.330000,6516086.000000
GAZP [TQBR],Daily,20061206,0,310.000000,311.800000,306.490000,308.650000,5355575.000000
GAZP [TQBR],Daily,20061207,0,309.010000,310.300000,307.300000,307.990000,3974934.000000
GAZP [TQBR],Daily,20061208,0,308.700000,308.990000,305.500000,306.350000,3663609.000000
GAZP [TQBR],Daily,20061211,0,306.000000,307.450000,299.890000,301.700000,5287212.000000
GAZP [TQBR],Daily,20061212,0,302.500000,302.500000,294.500000,295.990000,6949748.000000
GAZP [TQBR],Daily,20061213,0,297.000000,298.000000,290.940000,297.060000,6047122.000000
GAZP [TQBR],Daily,20061214,0,298.500000,303.200000,298.120000,302.530000,5190494.000000
GAZP [TQBR],Daily,20061215,0,304.350000,306.450000,301.820000,304.540000,5910812.000000
GAZP [TQBR],Daily,20061218,0,305.000000,305.330000,302.140000,302.800000,2877765.000000
GAZP [TQBR],Daily,20061219,0,301.000000,301.000000,294.730000,298.320000,4506797.000000
GAZP [TQBR],Daily,20061220,0,301.000000,303.300000,299.860000,302.460000,3522688.000000
GAZP [TQBR],Daily,20061221,0,303.000000,306.400000,299.520000,305.110000,5130522.000000
GAZP [TQBR],Daily,20061222,0,306.000000,307.370000,302.900000,303.910000,4250620.000000
GAZP [TQBR],Daily,20061225,0,304.000000,304.660000,300.240000,300.920000,2223193.000000
GAZP [TQBR],Daily,20061226,0,301.000000,302.000000,298.340000,300.040000,3159960.000000
GAZP [TQBR],Daily,20061227,0,300.000000,302.660000,297.870000,301.960000,3496185.000000
GAZP [TQBR],Daily,20061228,0,302.000000,304.870000,300.700000,302.820000,4145770.000000
GAZP [TQBR],Daily,20061229,0,302.200000,303.470000,301.810000,302.560000,13983346.000000
GAZP [TQBR],Daily,20070109,0,298.000000,298.000000,286.120000,287.590000,3849964.000000
GAZP [TQBR],Daily,20070110,0,288.000000,292.350000,281.360000,290.230000,6426488.000000
GAZP [TQBR],Daily,20070111,0,289.000000,294.900000,287.500000,292.210000,4699084.000000
GAZP [TQBR],Daily,20070112,0,289.990000,291.560000,286.300000,287.540000,3309224.000000
GAZP [TQBR],Daily,20070115,0,291.000000,294.990000,290.100000,294.510000,3227882.000000
GAZP [TQBR],Daily,20070116,0,293.720000,296.600000,287.000000,288.190000,4975766.000000
GAZP [TQBR],Daily,20070117,0,286.470000,288.990000,278.400000,279.600000,5517667.000000
GAZP [TQBR],Daily,20070118,0,284.000000,286.250000,278.510000,281.340000,4747784.000000
GAZP [TQBR],Daily,20070119,0,279.000000,285.500000,276.400000,284.830000,3954650.000000
GAZP [TQBR],Daily,20070122,0,289.000000,290.400000,285.700000,288.830000,3948175.000000
GAZP [TQBR],Daily,20070123,0,286.000000,287.770000,284.450000,286.230000,2853132.000000
GAZP [TQBR],Daily,20070124,0,290.000000,291.350000,286.040000,287.350000,3489630.000000
GAZP [TQBR],Daily,20070125,0,289.210000,292.850000,288.500000,290.710000,3742169.000000
GAZP [TQBR],Daily,20070126,0,288.000000,288.350000,286.250000,287.240000,2521675.000000
GAZP [TQBR],Daily,20070129,0,289.500000,289.500000,282.840000,283.440000,2464995.000000
GAZP [TQBR],Daily,20070130,0,281.480000,285.870000,280.000000,284.360000,2443596.000000
GAZP [TQBR],Daily,20070131,0,289.000000,289.230000,283.510000,284.540000,3112220.000000
GAZP [TQBR],Daily,20070201,0,288.360000,292.200000,286.900000,288.490000,5097089.000000
GAZP [TQBR],Daily,20070202,0,289.000000,290.450000,287.810000,288.740000,2108349.000000
GAZP [TQBR],Daily,20070205,0,291.990000,291.990000,288.010000,290.150000,1896483.000000
GAZP [TQBR],Daily,20070206,0,289.260000,293.980000,289.100000,291.030000,3610002.000000
GAZP [TQBR],Daily,20070207,0,290.500000,290.800000,285.700000,286.840000,3506456.000000
GAZP [TQBR],Daily,20070208,0,284.300000,285.390000,279.020000,280.420000,4342319.000000
GAZP [TQBR],Daily,20070209,0,284.110000,284.840000,277.500000,278.370000,3015930.000000
GAZP [TQBR],Daily,20070212,0,277.000000,277.000000,268.310000,269.350000,4350418.000000
GAZP [TQBR],Daily,20070213,0,267.000000,276.490000,265.080000,274.870000,5858978.000000
GAZP [TQBR],Daily,20070214,0,279.000000,281.880000,276.810000,281.320000,5396194.000000
GAZP [TQBR],Daily,20070215,0,281.200000,282.900000,278.070000,278.790000,2925853.000000
GAZP [TQBR],Daily,20070216,0,279.500000,283.340000,276.550000,282.500000,3502188.000000
GAZP [TQBR],Daily,20070219,0,283.500000,286.690000,283.210000,284.200000,3084499.000000
GAZP [TQBR],Daily,20070220,0,284.000000,284.480000,278.520000,279.440000,2575705.000000
GAZP [TQBR],Daily,20070221,0,279.010000,282.100000,278.810000,280.400000,2010990.000000
GAZP [TQBR],Daily,20070222,0,282.500000,283.410000,281.040000,282.300000,1809426.000000
