<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],Daily,20110125,0,104.400000,106.630000,104.400000,106.140000,17445272.000000
SBER [TQBR],Daily,20110126,0,106.550000,108.650000,106.400000,108.360000,16164470.000000
SBER [TQBR],Daily,20110127,0,109.000000,109.920000,107.160000,107.520000,18553930.000000
SBER [TQBR],Daily,20110128,0,107.360000,108.440000,106.170000,106.400000,11550059.000000
SBER [TQBR],Daily,20110131,0,105.790000,106.140000,104.060000,105.850000,16314051.000000
SBER [TQBR],Daily,20110201,0,106.450000,107.070000,105.170000,106.260000,15688079.000000
SBER [TQBR],Daily,20110202,0,107.000000,107.350000,103.530000,104.490000,19696058.000000
SBER [TQBR],Daily,20110203,0,104.410000,105.250000,102.820000,103.480000,14579568.000000
SBER [TQBR],Daily,20110204,0,104.350000,104.780000,102.380000,102.700000,14278769.000000
SBER [TQBR],Daily,20110207,0,103.360000,103.560000,101.250000,103.090000,15330827.000000
SBER [TQBR],Daily,20110208,0,103.100000,103.860000,100.510000,101.570000,18480634.000000
SBER [TQBR],Daily,20110209,0,101.600000,102.230000,99.250000,100.000000,17411561.000000
SBER [TQBR],Daily,20110210,0,99.800000,99.840000,96.260000,96.700000,23772799.000000
SBER [TQBR],Daily,20110211,0,96.420000,101.640000,96.200000,101.180000,31706627.000000
SBER [TQBR],Daily,20110214,0,102.000000,103.090000,100.830000,101.460000,19574262.000000
SBER [TQBR],Daily,20110215,0,101.490000,102.920000,99.320000,99.620000,18650627.000000
SBER [TQBR],Daily,20110216,0,100.000000,101.850000,98.650000,100.740000,20851724.000000
SBER [TQBR],Daily,20110217,0,101.650000,102.850000,100.150000,100.870000,16732369.000000
SBER [TQBR],Daily,20110218,0,101.200000,101.890000,99.900000,100.620000,13078845.000000
SBER [TQBR],Daily,20110221,0,100.820000,102.000000,99.820000,100.710000,11832760.000000
SBER [TQBR],Daily,20110222,0,99.500000,99.500000,97.240000,98.650000,19053586.000000
SBER [TQBR],Daily,20110224,0,97.200000,98.140000,95.500000,97.210000,25318509.000000
SBER [TQBR],Daily,20110225,0,98.180000,100.390000,97.540000,99.950000,17353701.000000
SBER [TQBR],Daily,20110228,0,100.820000,102.470000,99.870000,102.190000,17287254.000000
SBER [TQBR],Daily,20110301,0,102.500000,103.000000,99.620000,99.950000,19451747.000000
SBER [TQBR],Daily,20110302,0,99.000000,99.870000,97.850000,99.210000,15579708.000000
SBER [TQBR],Daily,20110303,0,100.200000,102.350000,100.050000,101.830000,18251751.000000
SBER [TQBR],Daily,20110304,0,102.400000,102.590000,99.820000,100.230000,14810106.000000
SBER [TQBR],Daily,20110305,0,100.460000,101.780000,100.030000,101.420000,4190958.000000
SBER [TQBR],Daily,20110309,0,101.850000,103.480000,101.430000,102.570000,20547173.000000
SBER [TQBR],Daily,20110310,0,102.000000,102.560000,99.420000,99.770000,19892702.000000
