<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBERP [TQBR],Daily,20021219,0,3.382500,3.450000,3.350000,3.450000,189.000000
SBERP [TQBR],Daily,20021220,0,3.460000,3.500000,3.410000,3.452500,147.000000
SBERP [TQBR],Daily,20021223,0,3.495000,3.495000,3.376000,3.376000,61.000000
SBERP [TQBR],Daily,20021224,0,3.366500,3.443500,3.366500,3.367500,84.000000
SBERP [TQBR],Daily,20021225,0,3.365000,3.375000,3.315000,3.367500,126.000000
SBERP [TQBR],Daily,20021226,0,3.095000,3.423000,3.095000,3.423000,48.000000
SBERP [TQBR],Daily,20021227,0,3.400000,3.550000,3.357500,3.497500,390.000000
SBERP [TQBR],Daily,20021230,0,3.463000,3.535000,3.463000,3.517500,91.000000
SBERP [TQBR],Daily,20021231,0,3.492000,3.564500,3.492000,3.527500,69.000000
SBERP [TQBR],Daily,20030104,0,3.550000,3.597000,3.549500,3.557500,44.000000
SBERP [TQBR],Daily,20030105,0,3.559500,3.570000,3.535000,3.550000,23.000000
SBERP [TQBR],Daily,20030108,0,3.542500,3.542500,3.460000,3.512500,50.000000
SBERP [TQBR],Daily,20030109,0,3.537000,3.574500,3.537000,3.556000,66.000000
SBERP [TQBR],Daily,20030110,0,3.510000,3.569500,3.510000,3.535000,45.000000
SBERP [TQBR],Daily,20030113,0,3.500500,3.599000,3.500500,3.567500,291.000000
SBERP [TQBR],Daily,20030114,0,3.550000,3.570000,3.540000,3.552500,41.000000
SBERP [TQBR],Daily,20030115,0,3.509500,3.600000,3.509500,3.598500,88.000000
SBERP [TQBR],Daily,20030116,0,3.600000,3.648000,3.587500,3.587500,212.000000
SBERP [TQBR],Daily,20030117,0,3.624000,3.624500,3.507500,3.507500,85.000000
SBERP [TQBR],Daily,20030120,0,3.329500,3.570000,3.329500,3.558500,38.000000
SBERP [TQBR],Daily,20030121,0,3.575000,3.600000,3.503000,3.510000,53.000000
SBERP [TQBR],Daily,20030122,0,3.622500,3.622500,3.485000,3.512500,110.000000
SBERP [TQBR],Daily,20030123,0,3.557000,3.557000,3.497000,3.530000,106.000000
SBERP [TQBR],Daily,20030124,0,3.495500,3.530000,3.495000,3.510000,30.000000
SBERP [TQBR],Daily,20030127,0,3.592500,3.592500,3.475500,3.510000,64.000000
SBERP [TQBR],Daily,20030128,0,3.500000,3.524000,3.495000,3.497500,44.000000
SBERP [TQBR],Daily,20030129,0,3.457500,3.500000,3.457500,3.488000,77.000000
SBERP [TQBR],Daily,20030130,0,3.488500,3.549500,3.488500,3.534500,59.000000
SBERP [TQBR],Daily,20030131,0,3.545000,3.545000,3.495500,3.518000,26.000000
SBERP [TQBR],Daily,20030203,0,3.500500,3.555000,3.500000,3.550000,117.000000
SBERP [TQBR],Daily,20030204,0,3.565000,3.580000,3.535000,3.552500,83.000000
SBERP [TQBR],Daily,20030205,0,3.550000,3.550000,3.519000,3.541000,51.000000
SBERP [TQBR],Daily,20030206,0,3.525000,3.545000,3.517500,3.520000,46.000000
SBERP [TQBR],Daily,20030207,0,3.530000,3.537500,3.517500,3.517500,22.000000
SBERP [TQBR],Daily,20030210,0,3.545000,3.577500,3.516000,3.575000,104.000000
SBERP [TQBR],Daily,20030211,0,3.550500,3.625000,3.550500,3.622500,348.000000
SBERP [TQBR],Daily,20030212,0,3.641500,3.642500,3.570000,3.590000,104.000000
SBERP [TQBR],Daily,20030213,0,3.550500,3.600000,3.550500,3.570000,44.000000
SBERP [TQBR],Daily,20030214,0,3.550500,3.695000,3.550500,3.670500,481.000000
SBERP [TQBR],Daily,20030217,0,3.655000,3.747000,3.625000,3.730000,336.000000
SBERP [TQBR],Daily,20030218,0,3.730000,3.900000,3.703000,3.897500,589.000000
SBERP [TQBR],Daily,20030219,0,3.915000,4.234000,3.902500,4.035500,1019.000000
SBERP [TQBR],Daily,20030220,0,4.050000,4.130000,4.040000,4.115000,404.000000
SBERP [TQBR],Daily,20030221,0,4.125000,4.162500,4.063000,4.160000,222.000000
SBERP [TQBR],Daily,20030225,0,4.150000,4.210000,4.150000,4.199000,187.000000
SBERP [TQBR],Daily,20030226,0,4.190000,4.237500,4.185500,4.205000,212.000000
SBERP [TQBR],Daily,20030227,0,4.185000,4.345000,4.156000,4.320000,646.000000
SBERP [TQBR],Daily,20030228,0,4.324500,4.389500,4.324500,4.342500,314.000000
SBERP [TQBR],Daily,20030303,0,4.341500,4.550000,4.341500,4.546500,317.000000
SBERP [TQBR],Daily,20030304,0,4.550000,4.625000,4.510000,4.570000,291.000000
SBERP [TQBR],Daily,20030305,0,4.599500,4.950000,4.572500,4.950000,917.000000
SBERP [TQBR],Daily,20030306,0,4.990000,5.749500,4.955000,5.520000,1678.000000
SBERP [TQBR],Daily,20030307,0,5.500000,6.145000,5.500000,5.864000,1381.000000
SBERP [TQBR],Daily,20030311,0,5.850000,5.900000,5.526500,5.586000,916.000000
SBERP [TQBR],Daily,20030312,0,5.550500,5.600000,5.146500,5.274500,1111.000000
SBERP [TQBR],Daily,20030313,0,5.287500,5.497500,5.000500,5.412500,422.000000
SBERP [TQBR],Daily,20030314,0,5.499500,5.750000,5.400500,5.525000,603.000000
SBERP [TQBR],Daily,20030317,0,5.500500,5.524500,5.183000,5.203000,400.000000
SBERP [TQBR],Daily,20030318,0,5.325000,5.325000,4.935000,4.999500,395.000000
SBERP [TQBR],Daily,20030319,0,4.999500,5.149500,4.935000,5.100000,175.000000
SBERP [TQBR],Daily,20030320,0,5.055500,5.197000,5.050000,5.175000,319.000000
SBERP [TQBR],Daily,20030321,0,5.199500,5.199500,5.000500,5.146500,177.000000
SBERP [TQBR],Daily,20030324,0,5.139500,5.164000,5.007500,5.078500,127.000000
SBERP [TQBR],Daily,20030325,0,5.133000,5.180000,5.005000,5.130500,534.000000
SBERP [TQBR],Daily,20030326,0,5.110000,5.397000,5.110000,5.250500,678.000000
SBERP [TQBR],Daily,20030327,0,5.274000,5.325000,5.165000,5.196000,304.000000
SBERP [TQBR],Daily,20030328,0,5.105000,5.245000,5.088000,5.155000,239.000000
SBERP [TQBR],Daily,20030331,0,5.125500,5.185000,5.051000,5.055000,85.000000
SBERP [TQBR],Daily,20030401,0,5.075000,5.109500,5.049500,5.094500,104.000000
SBERP [TQBR],Daily,20030402,0,5.094500,5.150000,5.094500,5.122500,150.000000
SBERP [TQBR],Daily,20030403,0,5.125500,5.289500,5.125000,5.240000,371.000000
SBERP [TQBR],Daily,20030404,0,5.200000,5.250000,5.175000,5.232000,246.000000
SBERP [TQBR],Daily,20030407,0,5.249000,5.423500,5.240000,5.407000,391.000000
SBERP [TQBR],Daily,20030408,0,5.402500,5.450000,5.350000,5.365500,288.000000
SBERP [TQBR],Daily,20030409,0,5.325500,5.429500,5.275500,5.388500,313.000000
SBERP [TQBR],Daily,20030410,0,5.360500,5.395000,5.335000,5.395000,100.000000
SBERP [TQBR],Daily,20030411,0,5.375000,5.400000,5.305500,5.359500,146.000000
SBERP [TQBR],Daily,20030414,0,5.360000,5.400000,5.300000,5.340000,84.000000
SBERP [TQBR],Daily,20030415,0,5.350000,5.379500,5.326000,5.350000,127.000000
SBERP [TQBR],Daily,20030416,0,5.369500,5.400000,5.303000,5.357500,910.000000
SBERP [TQBR],Daily,20030417,0,5.369000,5.375000,5.327500,5.333000,141.000000
SBERP [TQBR],Daily,20030418,0,5.330000,5.364000,5.310000,5.337000,238.000000
